NAME	Tumor_POU1F1	Neutrophil	Mast	Fibroblast	T_NK_cell	Epithelial	Tumor_NR5A1	Endothelial	MDC	Tumor_TBX19
FOXF2	1	1	1	174.122296968098	1	1	1	36.0662983652215	1	1
FOXG1	91.8247756535628	20.6824754872294	174.928689345482	1	1	1	82.5410102738309	1	1	1
FOXJ1	1	137.272368795532	1	1	1	48.6638399953793	62.8902066254615	1	1	1
FOXL2	57.1282033233147	1	104.513476473063	1	1	1	33.5059929435611	1	1	1
FOXO4	1	1	44.4417529390534	1	1	1	1	30.1378441843235	1	1
FOXO6	1	91.9744161219303	1	1	1	36.1504015305412	134.237212589708	1	59.4370291780513	111.64058246702
FOXQ1	1	1	1	83.2272300798459	1	1	1	1	1	1
FOXRED1	1	46.9304086639175	74.8866110410558	1	1	1	1	1	33.0397472632676	33.2752681467116
FPR3	1	1	1	1	1	1	1	1	121.591118475172	1
FRAS1	1	1	1	1	1	61.1874859191472	1	1	1	1
FRAT1	1	1	44.3259294225525	1	1	1	30.2998523141827	1	1	1
FRAT2	1	166.58528935197	51.582047826637	1	1	31.5671914140435	58.6948018320216	1	46.4423878798696	31.6006966062338
FRMD3	1	59.7431655596994	1	153.73355122028	1	1	1	74.9097091072613	1	30.3662377847932
FRMD4A	1	1	1	83.0122245520947	1	55.4916185021626	1	73.9315283574935	87.2304467451835	1
FRMD4B	1	53.3298309144861	1	1	1	120.736348250687	57.085598374162	116.751144691881	119.148594408288	1
FRMD6	1	1	1	110.113462577254	1	58.8215593864596	1	1	1	1
FRMPD1	1	1	1	1	1	1	1	1	1	33.5647295671758
FRZB	1	1	1	485.756811883538	1	1	1	117.284087922685	1	1
FSHB	1	853.431538631817	1	55.5327379021774	1	61.0009300101591	1157.21587298986	132.507676589995	189.251782829497	1
FSIP2	1	1	1	1	1	1	1	1	1	46.3076046937889
FSTL1	1	1	1	828.315114702558	1	188.661065401024	1	234.490019420107	1	1
FSTL3	1	1	1	58.8680514462522	1	1	1	1	1	1
FSTL5	1	79.2107972622494	1	1	1	1	51.8580615312784	1	54.4619005280601	265.729422104641
FUT8	31.3162284211642	1	1	1	1	78.8369347469792	45.282985211006	1	1	35.1508454777859
FUT9	1	1	1	1	1	1	55.7188587414196	1	1	67.3654557273026
FUZ	1	1	61.205184851733	1	1	1	1	1	1	1
FXYD1	1	1	1	47.2525589954644	1	83.2880641202394	1	1	1	1
FYB1	1	231.235975400505	1	1	163.118573543657	54.7332335656911	1	1	347.852666416394	1
FYCO1	1	1	1	1	1	40.1822968936261	1	1	1	1
FZD1	1	1	1	100.99830992915	1	129.607293224782	1	42.4211887020441	1	1
FZD4	1	1	1	59.7062204517427	1	96.6732254486409	32.7077303476737	243.763901256835	1	31.1902902201981
FZD5	1	1	1	1	1	32.9170904496933	1	1	1	1
FZD7	1	1	1	57.3350803631117	1	344.221561794828	1	1	1	1
FZR1	1	1	1	1	1	1	29.5524459822161	1	1	1
G0S2	1	720.754987652779	1	1	1	78.3422409690675	1	1	56.183931054108	1
GAB2	41.4154070626298	1	61.2297041075897	40.3215022992265	1	39.7850937682681	1	1	35.1010439895876	1
GABPB1	1	67.0294693911599	76.3522723740779	46.9073350124325	1	1	1	41.9554543387969	32.8057915108437	1
GABRA4	43.5652038237587	1	1	1	1	1	1	1	1	1
GABRB1	77.3941500736435	1	1	1	68.5993699258549	1	1	1	33.1405295630907	55.4958607668878
GABRB2	73.5487182546043	1	1	1	1	1	1	1	1	1
GABRG1	1	1	1	1	1	1	51.7031392587195	1	1	39.7330224986132
GABRG2	222.434632096277	72.8478223978599	1	1	175.300480269358	1	83.7602698444914	1	81.6296012853683	149.370465084442
GABRG3	48.5221599245384	1	1	1	1	1	1	1	1	1
GABRP	1	1	1	1	1	236.579920339102	1	1	1	1
GAD1	65.9020475420896	1	1	1	83.393365901156	1	75.9286238860754	1	50.7489819202537	1
GADD45G	1	1	1	1	1	1	1	1	37.751942587962	50.307312109434
GAL3ST3	1	50.31738314234	1	1	1	42.680673968298	70.1864251474087	1	1	1
GAL3ST4	1	1	1	1	1	70.8022370444039	1	1	56.8942844259562	1
GALNT10	1	1	1	46.7999052049888	1	117.552065218029	1	31.8312662973071	1	1
GALNT12	1	79.615743853068	104.513476473063	1	1	1	100.465792770604	1	1	1
GALNT13	36.4292686656127	1	1	1	1	1	1	1	1	1
GALNT15	1	1	1	1	1	1	1	168.146794294197	1	1
GALNT16	39.8732294582864	1	1	39.0065109013868	1	1	1	1	1	34.5863686137171
GALNT17	58.033756864838	1	31.087441404255	1	66.9094103371891	1	1	1	1	1
GALNT18	1	1	1	1	1	1	1	59.753085733411	1	1
GALNT3	1	73.322908919024	44.3259294225525	1	31.469218995102	100.235623198754	1	1	1	1
GALNT5	54.9910078769712	1	1	1	38.9848387996352	1	1	1	1	1
GALNT6	1	1	1	1	1	167.93510617686	1	1	1	1
GALNT7	1	88.9939607039427	1	1	1	57.2554199715173	86.5121824014031	1	37.9056129169456	1
GAN	1	1	1	1	1	36.7302381421382	1	1	1	1
GAP43	62.0983893000849	1	1	1	65.4074572629739	1	42.343800037832	1	76.7340833469644	329.792618125287
GAREM1	1	1	1	1	1	41.4041728954706	1	1	1	31.0486167573823
GARNL3	1	35.0144358652501	44.3259294225525	1	1	1	42.4959970395211	1	1	1
GART	32.3571535269561	1	1	1	1	29.5197895297523	1	1	1	1
GAS1	1	1	1	1	1	85.3367052396977	1	1	1	1
GAS2L3	1	1	1	1	1	1	1	33.1745703222366	1	1
GAS7	66.1964270629851	1	1	1	68.9785833970843	1	1	1	61.3867804285058	1
GATA2	39.8936027028132	37.8610118196034	353.088835952059	79.1480454301254	1	1	128.323076337748	162.422595246904	1	1
GATA3	1	71.4570519259795	134.893892552996	56.2839316674562	54.6195719959639	36.9632612417649	116.848869695934	1	1	1
GATA6	1	1	1	77.8240796701199	1	1	1	1	1	1
GATM	39.9514927919994	1	1	1	49.2385347262069	36.9260738887556	1	1	92.9065674131549	1
GBP1	1	88.5437991226027	1	89.6397778182389	1	197.676954750353	1	90.3263712380455	55.9752357691435	1
GBP2	1	1	1	142.618479162565	1	63.2402262961684	1	72.034542900649	82.1118602915119	1
GBP3	1	1	1	108.690929243845	1	157.937459382847	1	76.0352599623126	1	1
GBP4	1	1	1	141.172521157746	1	37.4908255965989	1	218.164301431399	47.9943820784644	1
GCA	1	263.819536171452	1	1	35.236645217592	49.0651155159703	52.4511031805027	1	53.2470668916256	47.4351272706182
GCDH	1	1	1	1	1	1	1	1	1	40.1808132692597
GCFC2	1	71.0724134144885	1	1	1	1	45.56549239668	31.8483629831622	1	45.661722497644
GCHFR	1	1	1	1	1	1	1	1	1	31.2619680275804
GCK	1	47.4106448715731	1	1	1	1	31.3888215828751	1	1	33.5842538974303
GDA	1	1	1	1	1	172.705450793232	1	1	1	1
GDAP2	1	54.3369809297056	1	1	1	1	1	1	1	1
GDPD1	29.4561817658107	1	1	1	33.1058870046742	1	1	1	1	1
GDPD5	1	1	1	1	1	45.3535247283346	1	1	1	1
GEM	1	1	1	368.974927051419	1	52.8425002962201	1	117.948079709928	1	1
GEMIN5	31.8473359143088	1	104.555633530142	1	1	1	1	1	1	30.384256790609
GEMIN7	69.3044209265704	1	1	1	56.4647364385858	1	1	1	31.859800156695	26.1789728820792
GEN1	1	1	1	1	1	1	1	1	1	29.8869889041248
GFPT2	1	1	1	65.3996012543646	1	1	1	1	1	1
GFRA1	1	1	1	1	1	144.427769860843	1	1	1	1
GGT5	1	1	1	263.42440563247	1	1	1	103.588998155311	1	1
GH1	367.158009353572	1	1	1	871.633841914852	1	1	1	663.241263144155	1
GH2	752.862422026315	1	1	169.582580256558	1465.85780684819	356.296943523854	55.4605591028226	1	489.427144220649	1
GHR	1	1	1	1	1	1	1	1	1	47.3575489141908
GHRHR	473.289499219037	1	476.437001232094	1	315.868234954712	76.509994144384	1	65.8163670277121	104.626569688403	1
GIMAP1	1	1	1	1	1	1	1	67.0124458591824	1	1
GIMAP4	1	1	1	1	1	1	1	156.848544051448	44.4988330679318	1
GIMAP6	1	1	1	1	1	1	1	113.520364896692	1	1
GIMAP7	1	1	1	1	1	1	1	238.961998247354	1	1
GIMAP8	1	1	1	1	1	1	1	183.840969293257	1	1
GIN1	1	1	1	1	1	1	1	1	1	27.6043940228135
GJA1	1	1	1	1	1	114.78923589509	1	306.710800258623	1	1
GJA4	1	1	1	243.319315460241	1	1	1	195.553216624848	1	1
GJB7	1	182.76194544344	103.684845703036	1	1	1	56.292699427191	1	1	1
GJC1	1	1	1	368.623399296381	1	1	1	89.412272759525	1	38.9583325613522
GJD2	88.9344150737747	533.521841980899	44.4417529390534	1	82.0089912379041	1	206.001886005386	1	65.4190614015843	65.6211042935654
GLE1	37.4018714299406	48.8765621866062	1	1	1	1	1	1	1	31.758189226819
GLIPR1L2	1	1	1	1	1	1	1	1	1	31.724401352113
GLIPR2	1	46.1991906676444	1	82.9444401131822	1	52.2630770904759	1	1	1	1
GLIS3	1	1	1	1	1	93.2229711475264	1	1	1	1
GLRA3	1	64.9541982915153	1	1	1	1	160.29339230427	1	1	1
GLS2	35.1942535039858	1	104.28075725717	1	1	1	1	1	1	42.3255225510876
GLT8D2	1	1	1	104.430072454331	1	1	1	62.7215921648579	1	1
GMFG	1	99.5267105725506	1	41.0462963906782	1	1	1	65.0037084432674	44.6049703945909	1
GMPPB	39.5496594883986	1	1	1	36.0142406656113	1	1	1	1	1
GMPR	1	1	111.78723267837	1	1	182.054249072593	35.6728790568005	1	47.8794969989541	165.049213964433
GNB4	68.3483938432445	1	1	124.437657930999	51.7445163786761	1	1	75.3283498289913	125.10115558155	1
GNG11	1	1	1	139.817959022554	1	1	1	392.709355289661	1	1
GOLGA8N	1	1	51.582047826637	1	1	1	36.7267555237549	1	1	1
GOLT1A	32.2843867833512	1	1	1	1	35.7190283832909	1	1	1	1
GORAB	1	1	1	1	1	1	1	1	1	30.0072229380366
GPAT3	76.1357324184915	19.8122043517561	104.28075725717	1	69.3914088476807	1	54.1676895259587	1	75.4580112640215	1
GPC3	1	91.9028963993655	1	262.513796074272	1	125.109388357601	1	1	1	1
GPC4	1	100.146577192611	212.092830009335	71.5758805897136	1	204.167304994606	131.299928478249	1	1	1
GPC5	1	19.8122043517561	1	1	1	1	44.0138601132706	1	1	52.7401409229371
GPC6	1	1	1	85.8714047102605	1	47.1578555899632	1	1	1	1
GPHN	39.3833521470724	53.7186803195823	74.8866110410558	1	1	1	30.3155812886687	1	1	32.2865182918009
GPM6A	1	143.55202537894	76.3522723740779	1	1	1	67.9890907015828	39.6573135614154	1	35.4937402558229
GPM6B	1	1	1	65.1739038094568	1	147.807917934842	1	1	1	89.4429236332685
GPN2	1	64.9180326091381	104.513476473063	1	1	1	37.0443059396551	1	30.5283402361891	31.9833115172594
GPNMB	63.9864402585448	1	61.205184851733	53.0106110799635	58.7683683819972	83.183213948064	1	1	200.004277579165	1
GPR137B	1	1	1	1	1	1	1	1	65.8372807260008	1
GPR153	1	1	1	35.0766634469373	25.5531146282343	1	1	1	1	1
GPR155	34.8982454769712	1	1	1	1	1	1	1	84.9040420012585	46.3047740072314
GPR160	1	65.2997766744943	1	1	1	1	1	1	1	1
GPR161	1	1	1	54.3947705468156	1	1	1	1	1	1
GPR162	39.0186253852844	115.516779720429	154.862805083807	1	1	1	49.0472179302289	1	35.1334546965764	50.153643690826
GPR173	32.9442107626257	26.434790312712	104.513476473063	1	1	1	68.9458760937658	1	1	41.5067534373963
GPR176	1	1	1	95.8862553329275	1	1	1	1	1	1
GPR183	1	1	1	1	67.0237041909387	1	1	1	622.306010277722	1
GPR34	1	1	1	1	1	1	1	1	143.700542567438	1
GPR4	1	1	1	62.0898048308384	1	1	1	109.577658603746	1	1
GPR6	1	1	1	1	1	1	1	1	1	28.6019976612994
GPR89A	1	65.6939507143163	1	1	1	1	1	1	1	1
GPRC5A	1	1	1	1	1	93.5440418444389	1	1	1	1
GPRIN1	1	26.6016339832003	1	1	1	1	32.3287640616234	1	1	1
GPRIN3	95.1604144845395	1	1	51.2561567881003	102.473614150083	1	1	46.7538979078869	83.0867437893101	43.6254599226537
GPSM2	1	1	1	1	1	1	1	1	1	37.3518163009371
GPSM3	1	173.286596560797	51.582047826637	42.2572816095575	33.5856796080573	1	1	1	84.0590778162746	1
GPX7	40.5909651874246	1	1	57.163680688374	1	1	1	1	1	1
GPX8	1	1	1	154.903220272997	1	54.856361669961	1	32.4221621246474	1	1
GRAMD2B	1	1	1	58.5907059951719	1	54.9319236253099	1	1	32.2445419899292	1
GRAMD4	1	1	1	1	1	1	1	1	24.0061858279104	1
GREB1	1	1	1	1	1	1	1	1	1	100.18935656178
GREM2	35.9397224643329	23.6291347900108	1	1	37.6033614419344	1	33.9984305777666	1	1	1
GRIA3	1	1	1	1	1	1	1	1	1	86.4910765477899
GRIA4	1	142.110879273373	1	1	1	1	135.63753279274	1	64.8782756466752	209.858002368222
GRIK1	1	1	61.2297041075897	1	1	50.1282986902182	1	1	1	37.3379416171504
GRIK2	1	1	1	1	1	1	1	1	1	70.1701530254528
GRIK4	1	1	1	1	1	1	40.5574712739624	1	1	1
GRIK5	1	19.8122043517561	1	1	1	1	57.0956419829912	1	37.3013871870235	70.0757800863643
GRK5	1	1	1	118.192095463827	1	1	1	66.0986869895651	1	1
GRK6	1	65.0905919636894	61.205184851733	1	1	1	1	1	1	1
GRM5	1	1	44.7991696368008	1	1	1	1	1	1	1
GRM8	1	1	1	53.2247552295959	1	1	1	1	1	1
GRP	1	65.1413122238532	1	1	1	1	189.008499596593	1	1	1
GRPEL2	43.1608155818647	1	1	1	32.8137767072439	1	1	55.231815229091	1	1
GRWD1	1	43.467298727912	61.205184851733	31.5346849941404	1	1	1	1	1	1
GSDMD	1	1	1	1	1	1	1	28.2081687664691	1	1
GSDME	41.1804583937236	1	1	1	1	39.0855214442829	1	1	1	1
GSKIP	35.3797943139222	1	1	1	38.325766841268	1	31.2780958895799	31.5064074095423	1	1
GSTCD	1	79.4614334152506	1	1	1	1	70.8834002157662	1	30.3510871398168	35.994074399827
GSTZ1	1	1	43.7258383735567	1	1	32.7269037632012	1	1	1	62.8453908356244
GTF2E1	1	45.7467261567512	1	1	1	1	1	1	1	1
GTF2IRD2	39.6910191124832	1	1	1	1	1	27.1519988545393	1	1	39.967076459032
GTPBP3	26.8579372588414	1	1	1	1	1	1	1	1	22.9131613852739
GUCY1A1	1	1	1	356.028143634526	1	80.90578687535	1	129.215819500397	1	1
GUCY1A2	43.158129887063	1	1	174.798592851151	1	1	90.7139348339929	57.3443853754285	1	1
GUCY1B1	1	46.0295004177162	1	235.706120474449	1	35.6268713557475	33.8745226524673	79.7058043338037	1	1
GULP1	1	59.9489289050305	1	54.5760950766518	1	1	1	38.1064580307543	1	1
GXYLT2	1	1	1	45.2623636715991	1	68.6326760239289	1	1	1	1
GYPC	1	1	1	46.3320890940077	1	1	1	72.5849667501907	1	1
GZF1	38.3668147467697	1	1	1	36.5564072455034	1	1	1	54.1297727194276	1
GZMK	1	1	1	1	112.884385026332	1	1	1	184.653084397453	1059.24202130231
HACD4	1	1	1	1	1	1	1	1	43.4021990604944	1
HACE1	1	59.9489289050305	61.3907166056601	1	1	1	1	1	1	1
HACL1	35.0869950402626	1	1	1	37.5174444115338	1	1	1	1	44.3109698276456
HAP1	57.1447008517447	1	1	1	50.4748890543592	1	1	1	30.9009892393291	1
HAPLN3	1	1	1	41.3497229364423	1	1	1	49.7599296037931	1	1
HARS2	1	1	1	1	1	1	1	1	35.1566326330895	65.8299079873672
HAUS3	1	1	61.205184851733	1	1	1	1	1	1	1
HAUS6	32.8268225714725	1	147.5890488785	1	1	1	1	30.0472335455249	1	32.9649497099705
HAVCR2	1	1	1	1	1	1	1	1	92.37143533854	1
HCCS	1	51.9273212409376	1	1	1	1	1	1	1	1
HCK	1	1	1	1	1	1	1	1	88.513778869275	1
HCLS1	1	303.25992817283	44.0773648895651	1	87.7818331385544	1	1	63.4212845922671	347.408187789791	1
HCST	1	1	1	1	96.8844496745215	1	1	1	64.9647480424008	1
HDAC10	1	26.434790312712	1	1	33.4047660488281	1	35.7260692519776	1	73.4617980328173	153.25069849478
HDAC11	1	1	31.087441404255	1	1	34.2484700558026	30.5359067107043	1	1	1
HDAC4	1	27.8097160927793	1	1	35.1563693074651	1	1	1	1	1
HDAC8	38.9848338149324	1	1	1	53.2138227813156	1	48.5086722225383	1	57.6978897728266	159.49149832449
HDGFL2	36.821265992423	1	44.3259294225525	1	1	1	1	1	1	38.6027245008306
HDHD3	1	1	44.3259294225525	1	1	36.3969077948424	1	1	1	33.1823053850544
HDHD5	1	1	1	1	1	1	1	1	28.7714119658335	1
HEATR3	1	1	1	1	1	1	1	1	32.7221265445051	1
HEATR5A	40.1273831675324	1	1	1	41.3289253483186	39.5382951272668	1	1	35.7853469957605	1
HEATR5B	1	1	1	1	1	1	37.6174268604731	1	46.6793157400393	55.2776966436167
HEATR6	1	40.4702442929344	1	1	1	1	1	1	1	41.0171339389325
HECTD3	1	1	104.513476473063	41.6521685268243	1	51.8226882474444	1	42.7962793612236	44.3627812100154	1
HECW2	1	1	1	1	1	1	34.7477789856232	148.227003441926	1	1
HEG1	1	1	44.3259294225525	160.37199272234	1	68.8896150444935	1	336.117892598212	1	1
HELB	1	59.7188336728164	1	1	1	1	1	1	1	1
HELLS	1	1	44.3259294225525	1	1	1	1	1	1	1
HELZ2	1	1	61.205184851733	1	1	1	1	51.2015632328685	1	1
HEMK1	29.9398803275138	1	1	1	1	1	1	1	1	1
HEPACAM2	159.235175432902	1	61.3907166056601	1	156.086930392719	1	1	1	50.4428048014629	1
HERC5	48.4052654518185	1	1	1	1	50.1673117184548	1	1	1	1
HERC6	1	1	1	1	1	45.1932077738048	1	38.1227381732055	1	1
HES1	52.8599637019683	1	382.989596467518	460.212300844413	1	531.074407595299	1	918.618576366863	137.69014665722	1
HES4	1	1	1	1	1	1	1	34.2201401564849	1	1
HES6	44.7397476800332	1	1	1	49.0071280794309	1	1	1	1	32.4880387255316
HEY2	1	1	1	86.951979808925	1	120.101157698439	1	48.6637312814149	1	1
HEYL	1	1	1	305.741087737898	1	1	1	89.3781326032859	1	1
HGH1	1	26.6249553313177	1	1	1	1	31.171498185489	1	1	1
HHEX	1	1	1	1	1	1	1	134.694799627817	1	1
HIC2	1	59.4911855456063	1	1	1	1	1	1	1	1
HIGD1B	1	1	1	226.010534190903	1	1	1	196.176620988508	1	1
HINT2	34.9809980056782	1	1	1	33.873828324049	1	35.7046834987066	1	1	1
HIP1	1	1	1	192.989661282913	1	40.1416860383473	1	121.539798060083	1	1
HIP1R	32.5184470126165	1	1	1	1	1	1	37.6288861534777	1	1
HIRA	1	101.951603783293	104.513476473063	1	1	1	39.7578974390423	1	30.3724079413515	1
HIRIP3	1	33.8115233332826	1	1	35.609466808492	1	22.7936071094727	1	1	42.345079895088
HK2	1	49.0639251027227	61.2297041075897	29.9138559384703	1	68.1955211096342	1	1	1	1
HLA.DMA	1	1	1	1	1	39.0247036804973	1	36.2418064916739	248.150281691588	1
HLA.DMB	1	1	1	1	1	1	1	1	398.123627458421	1
HLA.DOA	1	1	1	1	1	1	1	1	123.094051245642	1
HLA.DPA1	180.59491905011	1	1	93.3296496199441	125.190054521022	101.426067729796	1	187.747405125982	1520.26565472711	92.6207061617805
HLA.DPB1	78.2436090086104	1	1	85.5746624583513	67.7742479263034	57.1944417145897	34.9206365658678	129.984902568581	956.725847585971	1
HLA.DQA1	1	1	1	1	1	1	1	1	716.207440071432	1
HLA.DQA2	1	1	1	1	1	1	1	1	146.383811072506	1
HLA.DQB1	1	1	1	1	1	57.5143504580765	1	48.9519560617564	585.175375207759	46.0653845687964
HLA.DRA	1	1	61.3907166056601	1	58.2019329461276	317.279844159247	1	256.180195313557	2660.02496057126	1
HLA.DRB1	1	1	1	80.3688015750688	70.772283393348	176.164675175997	1	333.277786301722	1595.924607626	54.7610004903103
HLA.DRB5	1	1	1	1	1	54.8135440884767	1	137.031761451162	515.767683538748	1
HLA.G	45.7292278558912	1	1	1	40.5678098425035	1	1	1	1	1
HMGB3	1	1	1	1	1	53.6150106079585	1	31.8726584490745	1	1
HMGCL	1	1	1	1	1	41.0982004200109	44.1779307372273	1	39.9188262928505	77.7160817066591
HMGCLL1	1	1	1	1	1	1	30.3217890515123	1	1	52.4224190129177
HMOX1	1	1	1	50.9531582579389	1	1	1	95.8402982022942	310.932843335933	1
HNMT	1	1	1	59.3891568341484	1	73.9830795459682	1	1	48.9715178690845	1
HOMER1	1	1	1	1	1	37.2221311536126	55.8913502971057	1	1	1
HOPX	1	140.521149083804	1	53.8648972757416	39.5945036834016	1	40.7211601632217	70.9465639806644	1	1
HPCAL4	1	66.2697905948546	1	1	1	1	108.05379579955	1	1	1
HPGD	1	1	729.624741221202	1	1	1	134.673494626772	1	1	1
HPN	1	65.5066790199348	1	1	1	45.2708216382474	1	1	1	1
HPS3	1	43.2665519254914	1	1	1	1	1	1	57.2584069761638	47.3860871444938
HPSE	1	1	44.0773648895651	1	1	1	1	1	40.1875371404844	1
HS3ST1	1	1	1	1	1	71.2579649136035	1	1	1	1
HS6ST1	1	1	44.3259294225525	46.6426224245384	1	1	1	1	1	1
HS6ST3	40.4285534754339	48.8765621866062	1	1	1	1	54.2190914581293	1	1	1
HSD11B1	1	1	1	1	1	187.473606059279	1	1	1	1
HSD17B14	1	52.256744417558	1	1	1	1	56.5069079869057	1	58.9418219247743	82.4945025190388
HSF2	1	1	1	1	34.5142277600217	1	46.250160848876	1	33.0038484889476	53.4580288588056
HSF4	1	43.3419491835039	1	1	1	1	1	1	1	37.184606844608
HSH2D	1	47.5381247632258	1	1	1	1	1	1	1	1
HSPA12A	1	47.4106448715731	1	1	1	1	27.2819583522135	1	1	26.1556435042466
HSPA2	1	1	44.7991696368008	43.350732233787	1	252.735702309387	1	49.3388952112763	1	43.3899250553336
HSPB6	1	1	1	150.85929155997	1	1	1	1	1	54.0667315897232
HSPB8	1	1	1	370.915246729495	1	421.156220949087	102.378839174724	110.740283811782	43.7953801895216	114.379186807991
HSPG2	1	1	1	60.5409469145272	1	1	1	424.646564715556	1	1
HTRA2	1	1	104.513476473063	43.6501530070294	38.8313468778366	1	1	32.9560578442136	1	1
HUNK	1	1	1	1	1	60.4035038409809	1	1	1	1
HYAL2	1	1	1	1	1	1	1	240.881988314182	1	1
HYDIN	1	42.8567040163125	1	1	1	1	37.3797819098064	1	1	1
HYI	1	26.907987180411	1	28.4407370670129	1	1	26.4028863498308	1	1	64.4440715432359
ICAM1	1	20.6374171354806	141.400919654107	97.9926422322737	1	62.4945860006306	1	485.340808148955	139.866137940895	1
ICAM4	1	1	1	1	1	1	1	86.8648462460907	1	1
ID3	1	1	51.582047826637	608.823678591197	1	473.750626621454	86.7287314367956	662.327920983486	62.6261810434696	72.4490989251798
ID4	1	1	1	276.013131532771	1	508.201025630793	1	41.233755217148	1	57.6546995778089
IDE	1	1	1	1	1	43.4742414281554	1	1	1	1
IDH2	1	1	104.513476473063	43.3737469609562	1	51.0502889661828	1	1	35.4903890710612	1
IDNK	1	1	1	1	1	1	1	1	1	55.1004010467158
IDUA	1	1	1	1	1	1	1	1	29.4155730586303	1
IER3	1	144.100261033954	1	296.669809876244	1	731.129804401276	1	212.457517323618	345.473972954073	1
IER5L	1	1	1	96.3584506939806	1	1	1	58.951135000056	35.1495116204816	1
IFFO2	1	1	31.087441404255	48.4307271437599	1	146.882498636769	1	63.2269990370544	1	1
IFI27	1	1	1	174.025806797449	1	273.372856944971	1	480.983072988258	1	1
IFI27L1	1	1	1	1	1	1	1	1	1	35.6280204177539
IFIT2	1	35.0751125724867	1	45.24291913626	1	1	1	1	48.5053266863782	1
IFIT3	1	1	1	58.2736385668113	1	74.8478834247826	1	79.7451986825332	1	1
IFIT5	1	1	1	42.491043803942	1	58.3308649427508	1	31.9267268135915	1	1
IFITM2	1	1035.94534934497	227.943845747783	490.047918800904	121.727710856824	209.654653420278	1	676.369846659839	102.050006057259	1
IFITM3	1	215.888889366959	44.3259294225525	954.238100206552	1	729.753259891477	1	992.676717430753	127.05307373201	1
IFNAR2	1	1	51.582047826637	1	1	1	1	40.2530474318162	1	1
IFRD2	27.594169547419	1	1	1	1	1	1	1	1	1
IFT140	1	1	1	1	1	1	33.3107667958948	1	1	1
IFT172	46.0055547138944	1	1	1	40.8192689998823	1	1	1	36.2215862098251	52.37214568214
IGDCC4	1	1	1	48.5201694456715	1	1	41.9203560582953	1	1	1
IGF1	1	1	1	1	1	1	1	1	86.9940310226836	1
IGF2	464.566647571096	1	1	553.728224940588	357.065070022425	1	1	1	1	1
IGFBP2	117.895663268128	1	1	351.699776737258	88.6532135916797	99.6144530693759	1	90.1440933907063	1	1
IGFBP3	1	1	1	89.3496059660586	1	860.309759902849	1	625.764964213084	1	1
IGFBP4	1	1	1	748.183704447472	1	1	1	642.700257689373	1	1
IGFBP6	1	1	1	124.127068157609	1	1	1	1	1	1
IGFBP7	121.609958124287	115.885175949199	1	4380.75484379309	52.8576248639718	943.408758354932	280.253134259861	3355.10701335829	83.5126661755602	1
IGHMBP2	1	1	61.3907166056601	1	1	1	1	1	1	1
IGIP	77.8157269549753	1	1	1	83.8727417926513	1	29.06560038531	1	1	30.6377916126477
IGSF21	1	1	1	1	1	1	1	1	52.9572639426591	144.178854275706
IGSF6	1	92.8411174057741	1	1	1	1	1	1	238.288249302553	1
IKZF1	1	1	179.468827353295	1	65.2603052245301	1	1	1	31.7275746715096	1
IKZF2	1	26.8844082441653	1	1	28.833767859441	81.1168407725864	39.3895160635502	1	1	1
IL10RA	1	1	1	1	1	1	1	1	67.9699833181374	1
IL11RA	27.2395074219823	19.8122043517561	1	1	1	1	1	1	1	1
IL17RC	1	1	31.087441404255	1	1	1	1	1	28.1438509519694	51.215036949461
IL17RD	1	1	1	1	1	207.120995688588	1	1	1	1
IL18	1	1	1	1	1	65.3979104742685	1	1	97.1770222278041	1
IL18BP	1	1	1	1	1	1	1	56.1753397128532	48.4789849456145	1
IL1B	1	282.72807334832	1	1	1	1	1	1	596.410579254864	1
IL1R1	1	1	1	193.666208323401	1	92.8081765640613	1	46.1429284024032	1	1
IL2RG	1	87.6352559748528	141.343763038073	1	149.546160794695	1	1	1	1	1
IL32	1	1	1	151.535492742215	207.10300080459	109.205405355261	1	376.567037896263	1	1
IL33	1	1	1	63.8461141753209	1	1	1	89.2600714869123	1	1
IL4R	1	1	1	33.7564251496048	1	50.7136127682477	1	68.8087264590821	1	1
IL6	1	1	1	148.983044579975	1	1	1	177.901092084123	1	1
IL6R	1	71.505696976617	1	1	1	1	1	1	83.1822775214518	1
IL7R	1	1	1	1	212.243468221071	1	1	1	1	1
ILDR1	1	1	1	1	1	64.0533451665728	1	1	1	1
ILDR2	1	1	1	1	1	1	1	1	1	69.9361535941669
IMMP2L	1	1	1	1	1	39.8032481566291	1	1	1	1
IMPA2	123.760314507002	1	1	1	106.947239267202	48.436939515297	1	40.0367510695068	71.2137071659061	1
INHA	1	37.9949292192536	1	1	1	1	30.5568282019952	1	1	1
INHBA	1	1	1	248.583122628941	1	1	1	1	1	1
INHBB	1	1	1	1	1	192.792501275769	1	359.19869498361	1	1
INO80	1	50.3902784283703	94.890339447967	50.1570794326016	1	37.4050041371605	1	1	36.1959334999439	1
INO80E	47.9108014809237	1	1	1	27.1845690126027	1	1	1	1	26.0736313534848
INPP4B	1	1	1	142.639711468489	1	36.6743568903884	1	1	1	35.3268861655875
INPP5A	1	1	1	37.5388864698731	1	1	1	45.1429331237412	1	1
INPP5D	1	82.2635032373657	61.2297041075897	1	43.5109143052601	1	1	57.5342898448232	113.941854887311	1
INPP5E	1	1	1	38.5736740943574	1	1	1	1	1	1
